,item_id,user_id,rating
12796,3355,308914,3.0
12797,3359,308914,4.0
12798,3362,308914,5.0
12799,3418,308914,5.0
12800,3424,308914,5.0
12801,3451,308914,4.0
12802,3505,308914,4.0
12803,3506,308914,4.0
12804,3509,308914,4.0
12805,3510,308914,3.0
12806,3512,308914,2.0
12807,3515,308914,3.0
12808,3521,308914,5.0
12809,3526,308914,4.0
12810,3527,308914,3.0
12811,3534,308914,4.0
12812,3535,308914,3.0
12813,3536,308914,4.0
12814,3555,308914,3.0
12815,3557,308914,3.0
12816,3578,308914,3.0
12817,3591,308914,4.0
12818,3614,308914,4.0
12819,3616,308914,2.0
12820,3624,308914,3.0
12821,3660,308914,3.0
12822,3686,308914,1.0
12823,3706,308914,4.0
12824,3708,308914,3.0
12825,3710,308914,2.0
12826,3728,308914,4.0
12827,3730,308914,4.0
12828,3740,308914,4.0
12829,3769,308914,4.0
12830,3770,308914,4.0
12831,3788,308914,4.0
12832,3793,308914,3.0
12833,3798,308914,3.0
12834,3868,308914,1.0
12835,3877,308914,1.0
12836,3882,308914,2.0
12837,3893,308914,4.0
12838,3897,308914,4.0
12839,3948,308914,4.0
12840,3966,308914,5.0
12841,3972,308914,4.0
6301,7153,309415,5.0
6302,7361,309415,3.0
6303,8368,309415,4.5
6304,8961,309415,3.0
6305,36529,309415,2.0
6306,40815,309415,4.5
6307,49530,309415,4.0
6308,58559,309415,4.0
6309,59315,309415,2.5
6310,60069,309415,5.0
6311,68954,309415,4.5
6312,76093,309415,4.5
6313,79132,309415,4.0
6314,98809,309415,0.5
6315,110,309415,3.0
6316,293,309415,4.0
6317,356,309415,1.5
6318,377,309415,3.0
6319,380,309415,3.5
6320,595,309415,4.5
6321,608,309415,4.5
6322,1080,309415,3.0
6323,1240,309415,5.0
6324,1580,309415,5.0
6325,1682,309415,5.0
6326,1721,309415,2.0
6327,2542,309415,4.0
6328,2997,309415,5.0
6329,3408,309415,5.0
6330,3535,309415,4.0
6331,4025,309415,4.0
6332,4370,309415,3.0
6333,4995,309415,2.0
6334,5971,309415,5.0
6335,5989,309415,3.0
6336,6016,309415,0.5
6337,6373,309415,0.5
6338,6537,309415,5.0
6339,6711,309415,4.0
6340,7147,309415,1.0
6341,7293,309415,1.0
6342,7451,309415,3.0
6343,8464,309415,5.0
6344,8533,309415,1.0
6345,31658,309415,5.0
6346,35836,309415,3.0
6347,40629,309415,2.5
6348,48516,309415,4.0
6349,48774,309415,0.5
6350,49272,309415,2.0
6351,54001,309415,3.0
6352,61132,309415,2.0
6353,63113,309415,2.5
6354,63992,309415,1.0
6355,64969,309415,1.5
6356,67255,309415,2.0
6357,69757,309415,1.0
6358,72998,309415,1.5
6359,81834,309415,3.0
6360,86882,309415,2.5
6361,89492,309415,0.5
6362,96610,309415,3.0
6363,99114,309415,0.5
6364,105844,309415,3.0
6365,106487,309415,4.0
6366,106782,309415,3.5
6367,109374,309415,1.5
6368,116797,309415,2.0
6369,142488,309415,1.5
3841,3005,312168,1.5
3842,3016,312168,3.0
3843,3087,312168,2.5
3844,3168,312168,3.0
3845,3175,312168,4.0
3846,3176,312168,4.0
3847,3208,312168,3.0
3848,3247,312168,2.0
3849,3249,312168,2.0
3850,3253,312168,4.5
3851,3317,312168,3.5
3852,3355,312168,4.0
3853,3386,312168,4.0
3854,3510,312168,2.0
3855,3535,312168,4.0
3856,3578,312168,3.5
3857,3702,312168,3.0
3858,3785,312168,1.5
3859,3798,312168,3.0
3860,3868,312168,3.5
3861,3897,312168,3.5
3862,3910,312168,4.5
3863,3949,312168,4.5
3864,3994,312168,4.0
3865,4022,312168,2.0
3866,4025,312168,0.5
3867,4226,312168,4.0
3868,4246,312168,3.5
3869,4343,312168,3.5
3870,4370,312168,2.5
3871,4446,312168,3.5
3872,4563,312168,3.0
3873,4571,312168,1.5
3874,4624,312168,4.0
3875,4720,312168,4.5
3876,4741,312168,4.0
3877,4744,312168,1.0
3878,4878,312168,4.0
3879,4881,312168,4.0
3880,4896,312168,3.5
3881,4973,312168,4.5
3882,4975,312168,3.0
3883,5015,312168,4.0
3884,5065,312168,3.0
3885,5105,312168,3.5
3886,5266,312168,2.0
3887,5479,312168,3.0
3888,5508,312168,4.0
3889,5528,312168,4.0
3890,5556,312168,1.0
3891,5630,312168,3.5
3892,5669,312168,4.0
3893,5673,312168,4.0
3894,5816,312168,3.5
3895,5902,312168,4.0
3896,5971,312168,5.0
3897,6104,312168,4.5
3898,6155,312168,1.5
3899,6163,312168,4.0
3900,6187,312168,4.0
3901,6197,312168,4.0
3902,6323,312168,4.0
3903,6350,312168,4.0
3904,6377,312168,3.5
3905,6539,312168,4.0
3906,6711,312168,4.5
3907,6773,312168,4.0
3908,6870,312168,4.0
3909,6874,312168,4.0
3910,6957,312168,3.0
3911,7022,312168,3.5
3912,7034,312168,4.0
3913,7069,312168,4.0
3914,7099,312168,4.0
3915,7123,312168,3.5
3916,7147,312168,4.0
3917,7153,312168,5.0
3918,7285,312168,4.5
3919,7347,312168,3.0
3920,7360,312168,4.0
3921,7361,312168,4.5
3922,7373,312168,3.0
3923,7387,312168,2.5
3924,7451,312168,2.5
3925,7982,312168,4.5
3926,8361,312168,2.5
3927,8368,312168,3.0
3928,8387,312168,1.0
3929,8464,312168,4.0
3930,8810,312168,2.5
3931,8861,312168,2.0
3932,8865,312168,3.0
3933,8950,312168,4.0
3934,8961,312168,4.0
3935,8966,312168,4.0
3936,8969,312168,1.5
3937,8970,312168,4.0
3938,8972,312168,2.5
3939,8981,312168,2.5
3940,26662,312168,5.0
3941,27317,312168,3.0
3942,27850,312168,3.5
3943,30793,312168,3.0
3944,30850,312168,4.0
3945,31427,312168,3.0
3946,31658,312168,4.0
3947,31696,312168,1.5
3948,33004,312168,3.0
3949,33834,312168,4.5
3950,34048,312168,2.5
3951,34143,312168,2.5
3952,34338,312168,4.0
3953,34532,312168,4.0
3954,35836,312168,4.0
3955,35957,312168,3.0
3956,37380,312168,2.0
3957,37729,312168,3.0
3958,37733,312168,3.0
3959,39052,312168,3.5
3960,40815,312168,3.5
3961,41569,312168,3.0
3962,42004,312168,4.0
3963,42015,312168,3.5
3964,44191,312168,4.5
3965,45081,312168,2.5
3966,45431,312168,4.0
3967,45720,312168,4.0
3968,45730,312168,2.5
3969,45950,312168,3.5
3970,47629,312168,4.0
3971,48774,312168,5.0
3972,48877,312168,1.0
3973,48997,312168,4.5
3974,49286,312168,1.0
3975,49961,312168,4.5
3976,51255,312168,4.5
3977,51540,312168,4.0
3978,52458,312168,1.5
3979,53125,312168,3.0
3980,53953,312168,3.0
3981,53993,312168,3.0
3982,54001,312168,4.0
3983,54259,312168,3.5
3984,55267,312168,3.5
3985,56174,312168,3.0
3986,56757,312168,3.0
3987,57368,312168,4.0
3988,57640,312168,3.5
3989,58301,312168,2.0
3990,58998,312168,4.5
3991,60069,312168,3.5
3992,60126,312168,3.0
3993,61024,312168,3.0
3994,62113,312168,4.0
3995,62434,312168,3.0
3996,65261,312168,4.5
3997,66097,312168,4.0
3998,66509,312168,4.0
3999,68157,312168,4.0
4000,68237,312168,4.0
4001,68954,312168,4.5
4002,69122,312168,3.5
4003,70286,312168,4.0
4004,71057,312168,3.5
4005,71156,312168,2.5
4006,78105,312168,3.0
4007,79132,312168,4.0
4008,80489,312168,3.0
4009,84152,312168,4.0
61235,26315,315592,3.0
61236,26324,315592,3.0
61237,26343,315592,2.5
61238,26349,315592,2.5
61239,26356,315592,3.0
61240,26378,315592,2.5
61241,26403,315592,1.5
61242,26422,315592,5.0
61243,26438,315592,3.5
61244,26495,315592,2.5
61245,26560,315592,4.5
61246,26564,315592,3.5
61247,26569,315592,2.5
61248,26578,315592,2.5
61249,26582,315592,0.5
61250,26603,315592,1.5
61251,26606,315592,2.5
61252,26613,315592,5.0
61253,26616,315592,4.5
61254,26643,315592,4.0
61255,26662,315592,4.5
61256,26663,315592,3.5
61257,26691,315592,4.5
61258,26693,315592,1.0
61259,26703,315592,3.0
61260,26704,315592,4.5
61261,26731,315592,4.0
61262,26743,315592,3.0
61263,26746,315592,1.0
61264,26757,315592,3.5
61265,26788,315592,4.0
61266,26801,315592,1.0
61267,26802,315592,4.5
61268,26849,315592,1.0
61269,26873,315592,3.5
61270,26925,315592,2.0
61271,26928,315592,3.0
61272,26939,315592,5.0
61273,26994,315592,2.5
61274,26998,315592,4.0
61275,27005,315592,3.5
61276,27075,315592,0.5
61277,27109,315592,1.5
61278,27124,315592,3.0
61279,27147,315592,2.5
61280,27292,315592,2.5
61281,27317,315592,4.5
61282,27329,315592,4.5
61283,27366,315592,1.0
61284,27416,315592,2.5
61285,27478,315592,2.5
61286,27491,315592,1.5
61287,27563,315592,1.5
61288,27592,315592,2.0
61289,27658,315592,3.0
61290,27660,315592,1.0
61291,27664,315592,2.5
61292,27674,315592,1.5
61293,27722,315592,2.0
61294,27738,315592,1.0
61295,27758,315592,2.5
61296,27773,315592,3.0
61297,27850,315592,3.0
61298,27851,315592,2.5
61299,27899,315592,0.5
61300,30707,315592,1.0
61301,30712,315592,3.0
61302,30742,315592,4.0
61303,30749,315592,2.5
61304,30783,315592,1.5
61305,30793,315592,1.5
61306,30892,315592,3.5
61307,31104,315592,2.5
61308,31107,315592,4.5
61309,31109,315592,3.0
61310,31152,315592,4.0
61311,31270,315592,1.5
61312,31309,315592,5.0
61313,31337,315592,2.0
61314,31359,315592,5.0
61315,31374,315592,5.0
61316,31467,315592,3.0
61317,31522,315592,4.0
61318,31545,315592,3.5
61319,31547,315592,2.5
61320,31588,315592,3.0
61321,31590,315592,3.5
61322,31658,315592,3.5
61323,31770,315592,5.0
61324,31785,315592,3.0
61325,31892,315592,0.5
61326,31950,315592,3.5
61327,31954,315592,4.0
61328,32179,315592,3.0
61329,32211,315592,3.0
61330,32314,315592,3.0
61331,32387,315592,2.5
61332,32456,315592,3.0
61333,32469,315592,2.0
61334,32511,315592,3.0
61335,32728,315592,2.5
61336,32741,315592,2.5
61337,32743,315592,1.0
61338,32773,315592,3.5
61339,32792,315592,3.5
61340,32799,315592,3.5
61341,32840,315592,4.0
61342,32875,315592,3.0
61343,32890,315592,5.0
61344,32892,315592,3.5
61345,33004,315592,0.5
61346,33102,315592,0.5
61347,33113,315592,3.0
61348,33119,315592,4.0
61349,33288,315592,5.0
61350,33564,315592,5.0
61351,33683,315592,2.5
61352,33880,315592,1.5
61353,33896,315592,2.5
61354,33905,315592,4.0
61355,33912,315592,4.5
61356,34016,315592,4.5
61357,34026,315592,3.5
61358,34148,315592,4.0
61359,34226,315592,4.5
61360,34326,315592,2.0
61361,34338,315592,1.5
61362,34469,315592,4.5
61363,34482,315592,5.0
61364,34488,315592,2.0
61365,34811,315592,4.0
61366,35347,315592,1.5
61367,36056,315592,1.5
61368,36363,315592,2.5
61369,36436,315592,4.0
61370,37257,315592,4.0
61371,37335,315592,1.5
61372,37729,315592,3.0
61373,37733,315592,2.5
61374,37741,315592,1.5
61375,38384,315592,3.5
61376,38600,315592,3.0
61377,38656,315592,3.5
61378,38798,315592,1.0
61379,38843,315592,1.0
61380,38881,315592,0.5
61381,39292,315592,2.5
61382,39529,315592,2.5
61383,39659,315592,2.0
61384,39818,315592,5.0
61385,40033,315592,5.0
61386,40337,315592,2.5
61387,40339,315592,1.0
61388,40491,315592,4.5
61389,40833,315592,3.5
61390,41014,315592,3.5
61391,41126,315592,4.0
61392,41136,315592,3.0
61393,41226,315592,4.0
61394,41285,315592,4.0
61395,41569,315592,1.0
61396,41712,315592,4.0
61397,41980,315592,1.5
61398,42152,315592,5.0
61399,42176,315592,3.0
61400,42191,315592,1.0
61401,42285,315592,2.0
61402,42351,315592,4.5
61403,42548,315592,3.0
61404,42681,315592,3.5
61405,42783,315592,5.0
61406,42935,315592,3.5
61407,42938,315592,1.5
61408,42984,315592,3.0
61409,43022,315592,0.5
61410,43177,315592,3.0
61411,43444,315592,5.0
61412,43497,315592,3.0
61413,43883,315592,3.0
61414,44191,315592,0.5
61415,44301,315592,3.0
61416,44397,315592,2.5
61417,44653,315592,1.5
61418,44655,315592,3.0
61419,44671,315592,2.0
61420,44761,315592,0.5
61421,44800,315592,1.5
61422,44937,315592,4.5
61423,44947,315592,4.5
61424,45134,315592,3.5
61425,45210,315592,2.5
61426,45578,315592,4.5
61427,45679,315592,2.5
61428,45720,315592,3.5
61429,45899,315592,3.5
61430,45950,315592,2.5
61431,46098,315592,2.5
61432,46765,315592,2.5
61433,46855,315592,5.0
61434,47135,315592,3.0
61435,47274,315592,4.5
61436,47287,315592,2.0
61437,47306,315592,4.0
61438,47404,315592,3.5
61439,47810,315592,1.0
61440,47894,315592,2.5
61441,47904,315592,4.5
61442,47918,315592,2.0
61443,48142,315592,1.5
61444,48516,315592,4.5
61445,48638,315592,5.0
61446,48738,315592,3.0
61447,48780,315592,0.5
61448,48877,315592,1.0
61449,49050,315592,2.5
61450,49085,315592,5.0
61451,49359,315592,2.0
61452,49651,315592,3.0
61453,49754,315592,2.5
61454,49929,315592,3.0
61455,50594,315592,5.0
61456,50615,315592,4.0
61457,50641,315592,5.0
61458,50703,315592,0.5
61459,50828,315592,3.0
61460,50898,315592,3.0
61461,51127,315592,3.0
61462,51321,315592,1.5
61463,51540,315592,3.5
61464,51573,315592,2.5
61465,51662,315592,1.0
61466,52424,315592,4.0
61467,52495,315592,4.0
61468,52528,315592,4.0
61469,52722,315592,0.5
61470,52796,315592,3.0
61471,52929,315592,3.0
61472,52952,315592,4.5
61473,53127,315592,3.5
61474,53326,315592,2.0
61475,53466,315592,1.0
61476,53519,315592,3.0
61477,53548,315592,1.5
61478,53550,315592,1.0
61479,53774,315592,5.0
61480,53833,315592,4.5
61481,53835,315592,3.5
61482,53841,315592,3.5
61483,53885,315592,3.5
61484,54001,315592,0.5
61485,54121,315592,1.5
61486,54196,315592,3.0
61487,54758,315592,0.5
61488,54785,315592,1.0
61489,54833,315592,4.5
61490,54872,315592,1.0
61491,54878,315592,4.0
61492,54995,315592,1.0
61493,55036,315592,4.0
61494,55069,315592,5.0
61495,55106,315592,5.0
61496,55118,315592,2.5
61497,55159,315592,2.5
61498,55272,315592,4.5
61499,55402,315592,4.0
61500,55442,315592,4.5
61501,55652,315592,4.5
61502,55659,315592,3.0
61503,55687,315592,4.0
61504,55814,315592,4.0
61505,55820,315592,3.0
61506,56174,315592,0.5
61507,56336,315592,2.0
61508,56614,315592,2.0
61509,56651,315592,4.0
61510,56757,315592,2.5
61511,57017,315592,5.0
61512,57274,315592,4.5
61513,57282,315592,2.5
61514,57368,315592,3.0
61515,57502,315592,4.0
61516,57695,315592,2.5
61517,57910,315592,1.5
61518,58007,315592,4.5
61519,58381,315592,2.5
61520,58559,315592,0.5
61521,58632,315592,3.0
61522,58649,315592,4.0
61523,58895,315592,4.5
61524,58964,315592,2.5
61525,59315,315592,2.0
61526,59336,315592,3.5
61527,59339,315592,2.5
61528,59418,315592,1.0
61529,59519,315592,2.5
61530,59615,315592,1.0
61531,59960,315592,4.0
61532,60069,315592,2.0
61533,60145,315592,2.0
61534,60147,315592,3.0
61535,60183,315592,3.5
61536,60303,315592,0.5
61537,60333,315592,4.5
61538,60382,315592,3.0
61539,60522,315592,0.5
61540,60585,315592,4.5
61541,60684,315592,0.5
61542,60950,315592,3.0
61543,61236,315592,5.0
61544,61240,315592,1.0
61545,61279,315592,3.0
61546,61319,315592,4.0
61547,61742,315592,2.5
61548,61937,315592,3.5
61549,62203,315592,0.5
61550,62208,315592,2.0
61551,62250,315592,4.0
61552,62526,315592,2.0
61553,62669,315592,3.5
61554,62764,315592,4.5
61555,62803,315592,2.5
61556,63069,315592,3.0
61557,63436,315592,0.5
61558,63645,315592,5.0
61559,63698,315592,4.0
61560,63760,315592,5.0
61561,64197,315592,2.5
61562,64241,315592,5.0
61563,64273,315592,3.5
61564,64839,315592,2.5
61565,64983,315592,0.5
61566,65135,315592,3.0
61567,65193,315592,0.5
61568,65261,315592,3.0
61569,66097,315592,3.0
61570,66252,315592,3.5
61571,66279,315592,5.0
61572,66282,315592,2.5
61573,66297,315592,2.0
61574,66339,315592,2.0
61575,66509,315592,0.5
61576,66547,315592,2.0
61577,66798,315592,2.5
61578,66870,315592,5.0
61579,67408,315592,2.0
61580,67850,315592,1.5
61581,67929,315592,1.0
61582,68069,315592,3.0
61583,68157,315592,1.5
61584,68237,315592,1.0
61585,68874,315592,5.0
61586,68967,315592,3.5
61587,69007,315592,3.0
61588,69241,315592,4.0
61589,69370,315592,2.5
61590,69483,315592,4.5
61591,69773,315592,3.5
61592,69784,315592,3.5
61593,69951,315592,2.5
61594,70286,315592,1.0
61595,70334,315592,1.0
61596,70342,315592,3.5
61597,70423,315592,1.5
61598,70488,315592,4.0
61599,70649,315592,2.5
61600,70728,315592,3.0
61601,70849,315592,3.5
61602,71189,315592,3.0
61603,71304,315592,0.5
61604,71413,315592,3.0
61605,71433,315592,1.5
61606,71444,315592,3.0
61607,71448,315592,3.0
61608,71464,315592,1.5
61609,71497,315592,2.5
61610,71650,315592,3.0
61611,71695,315592,2.5
61612,71758,315592,4.0
61613,71760,315592,0.5
61614,71942,315592,3.5
61615,72037,315592,4.0
61616,72104,315592,4.5
61617,72117,315592,2.5
61618,72273,315592,4.5
61619,72292,315592,4.5
61620,72405,315592,3.5
61621,72485,315592,1.5
61622,72491,315592,4.0
61623,72641,315592,2.0
61624,72683,315592,2.5
61625,72866,315592,3.5
61626,72998,315592,1.0
61627,73117,315592,3.0
61628,73183,315592,4.5
61629,73194,315592,2.0
61630,73211,315592,1.5
61631,73339,315592,3.0
61632,73344,315592,4.5
61633,73572,315592,2.5
61634,74103,315592,1.5
61635,74141,315592,2.0
61636,74144,315592,2.5
61637,74370,315592,3.0
61638,74436,315592,2.5
61639,74456,315592,2.0
61640,74458,315592,2.5
61641,74475,315592,4.5
61642,74538,315592,5.0
61643,74545,315592,3.0
61644,74588,315592,3.0
61645,74750,315592,3.0
61646,74789,315592,0.5
61647,75374,315592,0.5
61648,75386,315592,3.0
61649,75389,315592,2.5
61650,75423,315592,3.0
61651,75990,315592,3.5
61652,76063,315592,1.0
61653,76091,315592,1.0
61654,76111,315592,5.0
61655,76208,315592,3.0
61656,76293,315592,2.5
61657,76298,315592,0.5
61658,76860,315592,1.5
61659,77238,315592,3.5
61660,77307,315592,2.0
61661,77316,315592,2.5
61662,77344,315592,0.5
61663,77596,315592,4.0
61664,77711,315592,4.0
61665,77729,315592,4.0
61666,77800,315592,3.0
61667,77875,315592,5.0
61668,78019,315592,2.5
61669,78272,315592,3.5
61670,78349,315592,0.5
61671,78574,315592,2.5
61672,78614,315592,5.0
61673,78618,315592,5.0
61674,78721,315592,4.5
61675,78921,315592,3.0
61676,79008,315592,2.5
61677,79132,315592,0.5
61678,79311,315592,3.0
61679,79402,315592,2.5
61680,79638,315592,2.5
61681,79832,315592,2.0
61682,79882,315592,4.5
61683,79955,315592,2.5
61684,80014,315592,4.5
61685,80097,315592,3.5
61686,80111,315592,5.0
61687,80146,315592,4.5
61688,80181,315592,0.5
61689,80206,315592,3.5
61690,80463,315592,3.0
61691,80489,315592,2.5
61692,80494,315592,2.0
61693,80553,315592,3.0
61694,80572,315592,3.5
61695,80648,315592,1.5
61696,80719,315592,5.0
61697,80744,315592,2.5
61698,80812,315592,2.0
61699,80816,315592,3.0
61700,80933,315592,2.0
61701,81145,315592,3.5
61702,81270,315592,0.5
61703,81328,315592,4.0
61704,81413,315592,4.5
61705,81417,315592,2.0
61706,81443,315592,2.5
61707,81562,315592,3.5
61708,81733,315592,4.5
61709,81751,315592,3.0
61710,81755,315592,3.0
61711,81932,315592,2.0
61712,81979,315592,4.0
61713,81983,315592,2.0
61714,82015,315592,3.0
61715,82051,315592,3.0
61716,82068,315592,4.0
61717,82157,315592,4.5
61718,82304,315592,3.5
61719,82315,315592,3.0
61720,82388,315592,2.5
61721,82459,315592,2.0
61722,82633,315592,4.0
61723,82638,315592,3.0
61724,82680,315592,3.5
61725,82684,315592,5.0
61726,82698,315592,0.5
61727,82848,315592,3.0
61728,83096,315592,3.0
61729,83369,315592,2.5
61730,83560,315592,3.5
61731,84092,315592,4.0
61732,84094,315592,4.0
61733,84114,315592,4.5
61734,84158,315592,3.5
61735,84189,315592,2.5
61736,84248,315592,5.0
61737,84395,315592,0.5
61738,84796,315592,4.5
61739,84894,315592,4.5
61740,84944,315592,3.0
61741,84989,315592,5.0
61742,85312,315592,3.5
61743,85330,315592,1.5
61744,85412,315592,3.0
61745,85788,315592,2.0
61746,85790,315592,3.0
61747,85796,315592,0.5
61748,85894,315592,3.0
61749,86068,315592,1.0
61750,86096,315592,3.5
61751,86142,315592,3.0
61752,86231,315592,4.0
61753,86320,315592,1.5
61754,86377,315592,3.5
61755,86536,315592,3.5
61756,86572,315592,0.5
61757,86642,315592,4.0
61758,86764,315592,4.5
61759,86781,315592,2.0
61760,86882,315592,2.5
61761,86898,315592,1.0
61762,87033,315592,4.0
61763,87049,315592,4.5
61764,87327,315592,3.5
61765,87415,315592,2.5
61766,87618,315592,5.0
61767,87761,315592,5.0
61768,87766,315592,3.0
61769,87878,315592,2.5
61770,87915,315592,1.5
61771,87921,315592,0.5
61772,88024,315592,3.5
61773,88133,315592,3.5
61774,88135,315592,4.5
61775,88163,315592,1.0
61776,88168,315592,4.5
61777,88248,315592,2.0
61778,88272,315592,0.5
61779,88278,315592,2.0
61780,88315,315592,3.5
61781,88321,315592,2.5
61782,88339,315592,4.0
61783,88352,315592,2.5
61784,88562,315592,2.5
61785,88570,315592,4.5
61786,88690,315592,1.5
61787,88744,315592,0.5
61788,88886,315592,2.0
61789,89045,315592,0.5
61790,89085,315592,2.0
61791,89281,315592,0.5
61792,89482,315592,1.5
61793,89492,315592,3.5
61794,89535,315592,3.5
61795,89582,315592,1.0
61796,89759,315592,5.0
61797,89896,315592,1.0
61798,89904,315592,2.0
61799,89941,315592,2.5
61800,90241,315592,3.5
61801,90357,315592,2.0
61802,90428,315592,3.5
61803,90528,315592,1.0
61804,90706,315592,2.0
61805,90943,315592,3.0
61806,90947,315592,4.5
61807,91077,315592,0.5
61808,91325,315592,1.0
61809,91503,315592,1.5
61810,91597,315592,3.5
61811,91622,315592,4.0
61812,91831,315592,1.5
61813,91884,315592,2.5
61814,91890,315592,0.5
61815,91976,315592,2.5
61816,92099,315592,0.5
61817,92126,315592,1.0
61818,92165,315592,4.0
61819,92422,315592,0.5
61820,93116,315592,2.5
61821,93142,315592,0.5
61822,93164,315592,3.0
61823,93819,315592,1.5
61824,93838,315592,3.0
61825,93840,315592,0.5
61826,94157,315592,2.5
61827,94186,315592,1.0
61828,94558,315592,3.5
61829,94864,315592,2.5
61830,95058,315592,2.5
61831,95157,315592,2.0
61832,95313,315592,2.5
61833,95441,315592,1.5
61834,95521,315592,4.0
61835,95539,315592,2.0
61836,95794,315592,4.5
61837,95890,315592,3.5
61838,96084,315592,5.0
61839,96413,315592,4.0
61840,96421,315592,1.5
61841,96451,315592,3.5
61842,96456,315592,1.0
61843,96578,315592,2.0
61844,96815,315592,3.0
61845,96817,315592,4.0
61846,96829,315592,4.5
61847,96861,315592,1.5
61848,96964,315592,1.0
61849,97065,315592,4.0
61850,97302,315592,4.5
61851,97304,315592,1.5
61852,97600,315592,2.0
61853,97722,315592,2.0
61854,97936,315592,1.0
61855,97938,315592,1.5
61856,97957,315592,1.0
61857,97988,315592,1.0
61858,98126,315592,3.5
61859,98154,315592,1.5
61860,98473,315592,3.0
61861,98499,315592,2.5
61862,98585,315592,1.0
61863,98604,315592,2.5
61864,98761,315592,4.0
61865,98809,315592,4.0
61866,98961,315592,3.5
61867,98975,315592,1.0
61868,99026,315592,5.0
61869,99114,315592,1.5
61870,99124,315592,2.0
61871,99296,315592,1.0
61872,99468,315592,3.5
61873,99604,315592,1.0
61874,99721,315592,0.5
61875,99764,315592,5.0
61876,99817,315592,5.0
61877,99828,315592,2.0
61878,100165,315592,5.0
61879,100306,315592,4.5
61880,100326,315592,1.5
61881,100509,315592,4.5
61882,100511,315592,5.0
61883,100513,315592,4.5
61884,100538,315592,3.0
61885,100583,315592,2.5
61886,100714,315592,3.5
61887,100948,315592,2.5
61888,101241,315592,2.5
61889,101247,315592,2.0
61890,101525,315592,2.5
61891,102066,315592,0.5
61892,102252,315592,3.0
61893,102413,315592,4.0
61894,102557,315592,0.5
61895,102684,315592,4.0
61896,102753,315592,5.0
61897,102802,315592,1.5
61898,102823,315592,4.5
61899,102903,315592,0.5
61900,102984,315592,0.5
61901,103273,315592,2.0
61902,103449,315592,3.5
61903,103483,315592,2.0
61904,103515,315592,1.5
61905,103574,315592,0.5
61906,103624,315592,4.0
61907,103685,315592,3.0
61908,103688,315592,0.5
61909,103810,315592,0.5
61910,103838,315592,4.0
61911,104069,315592,3.5
61912,104089,315592,2.5
61913,104129,315592,1.0
61914,104337,315592,0.5
61915,104356,315592,4.5
61916,104392,315592,3.0
61917,104457,315592,3.0
61918,104513,315592,2.0
61919,104795,315592,2.0
61920,104841,315592,3.0
61921,104861,315592,2.0
61922,104883,315592,2.5
61923,104908,315592,0.5
61924,104944,315592,2.0
61925,105223,315592,3.0
61926,105502,315592,1.0
61927,105504,315592,2.0
61928,105844,315592,0.5
61929,105954,315592,4.5
61930,106100,315592,3.5
61931,106144,315592,4.0
61932,106489,315592,3.5
61933,106565,315592,3.5
61934,106782,315592,4.0
61935,106916,315592,2.0
61936,106918,315592,0.5
61937,107098,315592,3.0
61938,107232,315592,1.0
61939,107370,315592,2.5
61940,107555,315592,5.0
61941,107702,315592,2.0
61942,107769,315592,2.0
61943,107778,315592,2.5
61944,107842,315592,3.5
61945,107951,315592,0.5
61946,107997,315592,0.5
61947,108313,315592,4.5
61948,108760,315592,0.5
61949,108895,315592,0.5
61950,109187,315592,3.5
61951,109374,315592,2.0
61952,109420,315592,2.5
61953,109487,315592,2.5
61954,109533,315592,4.0
61955,109633,315592,1.5
61956,110167,315592,4.0
61957,110177,315592,3.5
61958,110273,315592,2.5
61959,110286,315592,0.5
61960,110324,315592,4.5
61961,110387,315592,3.5
61962,110455,315592,4.0
61963,110461,315592,4.0
61964,110501,315592,3.0
61965,110593,315592,4.0
61966,110771,315592,0.5
61967,111130,315592,4.0
61968,111251,315592,2.5
61969,111384,315592,3.5
61970,111659,315592,1.0
61971,111759,315592,1.5
61972,111795,315592,1.0
61973,112064,315592,5.0
61974,112070,315592,2.5
61975,112179,315592,5.0
61976,112183,315592,1.0
61977,112515,315592,3.5
61978,112556,315592,4.0
61979,112725,315592,1.0
61980,112733,315592,2.5
61981,112784,315592,2.5
61982,112955,315592,2.5
61983,113188,315592,1.5
61984,113240,315592,5.0
61985,113250,315592,1.5
61986,113263,315592,3.5
61987,113313,315592,3.0
61988,113370,315592,5.0
61989,113573,315592,0.5
61990,113642,315592,3.0
61991,113705,315592,5.0
61992,113771,315592,3.0
61993,113780,315592,1.5
61994,114028,315592,2.0
61995,114236,315592,0.5
61996,114267,315592,5.0
61997,114273,315592,3.5
61998,114417,315592,3.5
61999,114604,315592,2.0
62000,114662,315592,1.0
62001,114700,315592,4.5
62002,114777,315592,2.5
62003,114883,315592,2.5
62004,115207,315592,1.5
62005,115210,315592,1.5
62006,115240,315592,4.0
62007,115409,315592,1.5
62008,115531,315592,3.0
62009,115602,315592,2.0
62010,115604,315592,2.5
62011,115727,315592,2.5
62012,115781,315592,3.5
62013,116289,315592,3.0
62014,116797,315592,1.0
62015,116799,315592,4.5
62016,116977,315592,1.0
62017,117017,315592,3.0
62018,117434,315592,1.0
62019,117466,315592,1.5
62020,117549,315592,1.5
62021,117565,315592,2.5
62022,117628,315592,2.0
62023,117867,315592,2.5
62024,118082,315592,3.0
62025,118202,315592,0.5
62026,118354,315592,3.0
